epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,5263.14,1.76944,1.37716,1.4354,0.18152,0.23842,0.13374,0.05132,2.71512,3.26172,2.12312,0.000643625,0.000643625,0.000643625
51,5507.4,1.73642,1.36072,1.43987,0.2604,0.17045,0.16543,0.05082,2.77213,2.92082,2.10592,0.00063125,0.00063125,0.00063125
52,5722.25,1.6355,1.25246,1.36946,0.09809,0.16208,0.09613,0.03083,2.8227,3.0761,2.16337,0.000618875,0.000618875,0.000618875
53,5819.45,1.66863,1.28712,1.39686,0.18726,0.20725,0.13177,0.04501,2.72198,2.90019,2.09269,0.0006065,0.0006065,0.0006065
54,5966.78,1.64117,1.27435,1.4019,0.5883,0.07987,0.08934,0.03542,2.80787,3.53681,2.12748,0.000594125,0.000594125,0.000594125
55,6118.2,1.65901,1.24718,1.353,0.2208,0.20092,0.16271,0.05558,2.7455,2.92362,2.18683,0.00058175,0.00058175,0.00058175
56,6206.14,1.64373,1.23723,1.38826,0.37416,0.16974,0.19939,0.07367,2.80298,2.83568,2.20087,0.000569375,0.000569375,0.000569375
57,6306.25,1.57669,1.14258,1.34407,0.21023,0.19358,0.13334,0.05325,2.74641,3.03912,2.1187,0.000557,0.000557,0.000557
58,6391.99,1.57416,1.18784,1.31797,0.40819,0.20092,0.2062,0.06658,2.66376,2.83932,2.1257,0.000544625,0.000544625,0.000544625
59,6504.9,1.50281,1.1455,1.30638,0.37506,0.20819,0.19305,0.07625,2.74473,2.90666,2.15932,0.00053225,0.00053225,0.00053225
60,6604.9,1.52762,1.16266,1.3234,0.47755,0.15866,0.1978,0.08981,2.7141,2.84993,2.13414,0.000519875,0.000519875,0.000519875
61,6707.96,1.56164,1.14937,1.34233,0.41109,0.18268,0.20099,0.09055,2.76607,3.00169,2.07626,0.0005075,0.0005075,0.0005075
62,6793.12,1.49693,1.10241,1.29539,0.29126,0.16342,0.14982,0.05077,2.91131,2.9882,2.274,0.000495125,0.000495125,0.000495125
63,6945.1,1.49093,1.09171,1.2866,0.3969,0.17621,0.18296,0.06256,2.77489,2.93291,2.17447,0.00048275,0.00048275,0.00048275
64,7035.42,1.49842,1.08194,1.30156,0.19333,0.23216,0.15664,0.05852,2.77751,2.99701,2.08715,0.000470375,0.000470375,0.000470375
65,7175.4,1.48511,1.09018,1.27613,0.14559,0.16261,0.12409,0.04306,2.84223,3.40182,2.20914,0.000458,0.000458,0.000458
66,7339.11,1.47919,1.07901,1.26841,0.24443,0.15111,0.13997,0.05457,2.83902,3.14739,2.1811,0.000445625,0.000445625,0.000445625
67,7442.24,1.42676,1.02864,1.28835,0.27434,0.22579,0.20842,0.08584,2.7645,3.04666,2.18892,0.00043325,0.00043325,0.00043325
68,7514.6,1.44232,1.04841,1.27457,0.36688,0.21206,0.19867,0.07168,2.76974,3.09721,2.15148,0.000420875,0.000420875,0.000420875
69,7628.3,1.44166,1.03978,1.26112,0.38603,0.15866,0.16133,0.06797,2.83114,3.0974,2.22556,0.0004085,0.0004085,0.0004085
70,7682.36,1.44325,1.03872,1.26982,0.32806,0.2293,0.20319,0.07774,2.82026,3.00941,2.14635,0.000396125,0.000396125,0.000396125
71,7724.38,1.45485,1.04583,1.25802,0.36633,0.20598,0.17942,0.07689,2.81677,2.92773,2.1538,0.00038375,0.00038375,0.00038375
72,7794.44,1.37128,0.99816,1.23621,0.25553,0.19567,0.18354,0.05893,2.7586,2.92943,2.17278,0.000371375,0.000371375,0.000371375
73,7885.88,1.36075,0.95574,1.22923,0.37866,0.22853,0.21468,0.09687,2.76619,3.138,2.13464,0.000359,0.000359,0.000359
74,7936.01,1.35163,0.96654,1.23575,0.39991,0.17186,0.2058,0.07487,2.73436,2.88682,2.18239,0.000346625,0.000346625,0.000346625
75,8051.88,1.32854,0.93183,1.22406,0.32443,0.27386,0.21098,0.0815,2.78216,2.85139,2.14553,0.00033425,0.00033425,0.00033425
76,8096.07,1.33085,0.94221,1.20505,0.40026,0.24415,0.24409,0.09792,2.73938,2.87423,2.10931,0.000321875,0.000321875,0.000321875
77,8160.03,1.31707,0.93068,1.20982,0.25792,0.251,0.17346,0.06486,2.73686,2.89621,2.15298,0.0003095,0.0003095,0.0003095
78,8246.27,1.30693,0.93222,1.20143,0.40295,0.16223,0.18895,0.06499,2.82402,3.10421,2.25111,0.000297125,0.000297125,0.000297125
79,8317.89,1.28895,0.91175,1.21165,0.33056,0.2303,0.22975,0.09355,2.73594,2.86122,2.12719,0.00028475,0.00028475,0.00028475
80,8395.37,1.31201,0.9255,1.1926,0.39924,0.18362,0.20531,0.06773,2.82417,3.07593,2.1708,0.000272375,0.000272375,0.000272375
81,8435.65,1.29972,0.90525,1.19593,0.33311,0.19994,0.18053,0.05957,2.79719,3.09021,2.2,0.00026,0.00026,0.00026
82,8471.24,1.23509,0.85916,1.1742,0.32079,0.2702,0.22579,0.08343,2.74274,3.04202,2.14367,0.000247625,0.000247625,0.000247625
83,8523.24,1.27071,0.88283,1.17613,0.30707,0.21364,0.20073,0.08255,2.82093,2.83859,2.19918,0.00023525,0.00023525,0.00023525
84,8589.72,1.24581,0.87731,1.16365,0.40344,0.23019,0.17798,0.07218,2.83394,3.14321,2.2305,0.000222875,0.000222875,0.000222875
85,8673.24,1.23406,0.87901,1.16767,0.25759,0.26542,0.18844,0.06408,2.82588,2.84206,2.24224,0.0002105,0.0002105,0.0002105
86,8736.27,1.24125,0.85322,1.16979,0.41847,0.23079,0.20164,0.08323,2.79166,3.03472,2.16999,0.000198125,0.000198125,0.000198125
87,8787.58,1.22054,0.86266,1.15433,0.29566,0.23079,0.19281,0.07264,2.84581,3.01579,2.21533,0.00018575,0.00018575,0.00018575
88,8884.61,1.18603,0.82356,1.13884,0.38401,0.26949,0.22463,0.08627,2.78566,2.93137,2.19436,0.000173375,0.000173375,0.000173375
89,8976.82,1.17601,0.8341,1.13599,0.36125,0.25639,0.22055,0.09151,2.75083,3.00001,2.14497,0.000161,0.000161,0.000161
90,9029.82,1.23726,0.86041,1.1617,0.31308,0.26656,0.22172,0.09003,2.73848,2.91605,2.17396,0.000148625,0.000148625,0.000148625
91,9075.73,1.16426,0.80611,1.17009,0.44205,0.19108,0.22155,0.08976,2.77651,2.83036,2.22213,0.00013625,0.00013625,0.00013625
92,9134.99,1.14431,0.76646,1.16446,0.26794,0.27197,0.22415,0.07646,2.8204,3.03119,2.29474,0.000123875,0.000123875,0.000123875
93,9277.68,1.08165,0.74186,1.1463,0.46539,0.20281,0.20767,0.08226,2.78794,3.07211,2.2033,0.0001115,0.0001115,0.0001115
94,9476,1.08704,0.73954,1.14442,0.45974,0.18204,0.20737,0.08809,2.78488,3.10601,2.25816,9.9125e-05,9.9125e-05,9.9125e-05
95,9571.99,1.07191,0.72058,1.11984,0.36005,0.25303,0.22756,0.09056,2.80012,3.14363,2.27336,8.675e-05,8.675e-05,8.675e-05
96,9660.21,1.06747,0.72271,1.1266,0.39651,0.20031,0.21875,0.07855,2.79378,3.04448,2.25619,7.4375e-05,7.4375e-05,7.4375e-05
97,9712.82,1.04112,0.71557,1.12139,0.48449,0.18007,0.21581,0.08508,2.80177,2.86364,2.27593,6.2e-05,6.2e-05,6.2e-05
98,9769.49,1.05756,0.70587,1.12075,0.38374,0.2184,0.21765,0.08954,2.73868,3.00141,2.21196,4.9625e-05,4.9625e-05,4.9625e-05
99,9832.82,1.03385,0.70791,1.10671,0.31831,0.23506,0.22667,0.09159,2.79983,2.92261,2.27725,3.725e-05,3.725e-05,3.725e-05
100,9923.61,1.02223,0.69844,1.09719,0.36848,0.21979,0.21657,0.08581,2.75495,2.92244,2.22448,2.4875e-05,2.4875e-05,2.4875e-05
